Elapsed s, Pressure dBar, Conductivity S/m, Temperature degC, Density SG, Sound Speed m/s
47318,2427.534912,3.13633,1.856,1.038812735,1497.276482
47328,2421.060058,3.13591,1.8672,1.038771236,1497.197228
47338,2415.07788,3.13606,1.866,1.038749311,1497.098696
47349,2409.324951,3.13675,1.826,1.03877133,1496.898033
47359,2403.398925,3.13656,1.8625,1.038709624,1496.906343
47369,2397.005859,3.13661,1.8625,1.038683878,1496.80306
47379,2390.991943,3.13708,1.8324,1.038693065,1496.623861
47389,2385.207031,3.13711,1.8404,1.038661821,1496.55383
47400,2379.24707,3.13711,1.8391,1.038638634,1496.452968
47410,2372.802978,3.13712,1.8967,1.038556187,1496.518531
47420,2366.833007,3.13664,1.9052,1.0385188,1496.43862
47430,2361.009033,3.1365,1.9091,1.038489757,1496.353074
47440,2355.045898,3.13649,1.9129,1.038461488,1496.26711
47450,2348.603027,3.13673,1.9085,1.038441626,1496.153211
47461,2342.832031,3.13658,1.919,1.038406281,1496.087902
47471,2337.199951,3.13681,1.9149,1.038389356,1495.987937
47481,2331.231933,3.13701,1.9173,1.038364441,1495.901239
47491,2324.812988,3.13714,1.9038,1.038352466,1495.759081
47501,2318.896972,3.13754,1.9197,1.038316554,1495.716426
47511,2312.964111,3.13749,1.9265,1.038285094,1495.639231
47522,2307.032958,3.13711,1.9279,1.038255716,1495.540707
47532,2300.583984,3.13711,1.9326,1.038224656,1495.449758
47542,2294.815918,3.1373,1.9328,1.038202595,1495.359706
47552,2289.026855,3.13765,1.9378,1.038177319,1495.286126
47562,2283.024902,3.13767,1.9402,1.038150519,1495.196005
47572,2276.559082,3.13719,1.9461,1.038113598,1495.1005
47583,2270.809082,3.1371,1.9497,1.038085605,1495.016236
47593,2265.029052,3.13705,1.9523,1.038058844,1494.929194
47603,2259.199951,3.13708,1.9577,1.038029929,1494.850947
47613,2252.797119,3.13741,1.9548,1.038009605,1494.743789
47623,2246.85791,3.13723,1.9674,1.037971218,1494.681598
47633,2240.902832,3.13789,1.925,1.03799431,1494.470485
47644,2235.169921,3.13824,1.9204,1.037978593,1494.369561
47654,2228.690918,3.13837,1.9201,1.037953502,1494.265623
47664,2222.904052,3.13804,1.9824,1.03786596,1494.350229
47674,2216.912841,3.13802,1.9856,1.037838023,1494.262099
47684,2211.137207,3.13814,1.9767,1.03782407,1494.144046
47695,2204.955078,3.13819,1.9942,1.037782131,1494.096201
47705,2199.072998,3.13797,2.0063,1.037744076,1494.03287
47715,2193.374023,3.13794,2.0138,1.037713067,1493.962049
47725,2187.733886,3.1379,2.0198,1.03768366,1493.8876
47735,2181.406982,3.13801,2.0248,1.037653837,1493.801519
47745,2175.789062,3.13805,2.0273,1.037628682,1493.718426
47756,2169.966064,3.13814,2.0297,1.037603259,1493.632537
47766,2164.083984,3.13873,2.0081,1.037605688,1493.483055
47776,2157.896972,3.13932,1.9887,1.037604751,1493.33515
47786,2151.75,3.13957,2.0205,1.037550977,1493.333402
47796,2145.906982,3.13915,2.0417,1.037502318,1493.294349
47806,2140.010009,3.13922,2.0457,1.037474838,1493.211701
47817,2133.742919,3.13948,2.0401,1.037456972,1493.097854
47827,2127.95581,3.13993,2.0474,1.037430396,1493.032953
47837,2122.170898,3.14001,2.0218,1.037432192,1492.86502
47847,2116.542968,3.1402,2.0241,1.037408618,1492.783725
47857,2110.231933,3.14035,2.0424,1.037366312,1492.737896
47867,2104.531982,3.1406,2.0406,1.037346994,1492.644342
47878,2098.802001,3.14068,2.06,1.037305344,1492.610032
47888,2092.887939,3.14033,2.0702,1.037267727,1492.538597
47898,2086.416015,3.14037,2.0719,1.037239805,1492.439452
47908,2080.667968,3.14038,2.0808,1.037207596,1492.372773
47918,2074.920898,3.14088,2.0414,1.037226953,1492.171758
47928,2069.11914,3.14142,2.0091,1.037239638,1491.991472
47939,2062.716064,3.14135,2.0491,1.037173724,1492.004571
47949,2056.801025,3.14131,2.0858,1.037113363,1492.016328
47959,2051.073974,3.14137,2.0369,1.037137794,1491.780528
47969,2045.232055,3.1415,2.0973,1.037056368,1491.86609
47979,2038.719116,3.14116,2.1096,1.037014335,1491.791394
47989,2032.839111,3.14119,2.1187,1.036981572,1491.723559
48000,2027.08789,3.14095,2.1261,1.036948391,1491.648404
48010,2021.099975,3.14096,2.1335,1.036916637,1491.573506
48020,2015.33789,3.14147,2.1232,1.036907758,1491.458287
48030,2009.182983,3.14212,2.0601,1.036949832,1491.183516
48040,2003.21289,3.14254,2.0973,1.036893165,1491.203403
48051,1997.384033,3.14242,2.1351,1.03683134,1491.218503
48061,1991.591064,3.14275,2.0721,1.03687172,1490.944743
48071,1985.262939,3.14285,2.1496,1.036771446,1491.072251
48081,1979.37915,3.14261,2.1759,1.036719419,1491.050652
48091,1973.635986,3.1429,2.1628,1.03671119,1490.923995
48101,1967.83496,3.14293,2.2043,1.036647412,1490.95287
48112,1961.37915,3.14291,2.2052,1.036619714,1490.850871
48122,1955.612915,3.14374,2.1367,1.036670198,1490.56966
48132,1949.792968,3.14396,2.178,1.036608304,1490.600742
48142,1943.960937,3.14433,2.1895,1.036576668,1490.54639
48152,1937.549072,3.14433,2.2172,1.03652342,1490.524299
48162,1931.760986,3.14469,2.1575,1.036560768,1490.261097
48173,1925.985961,3.14496,2.2265,1.036472758,1490.375153
48183,1920.310913,3.1453,2.2057,1.036472714,1490.227892
48193,1914.09497,3.14546,2.2002,1.036453916,1490.113971
48203,1908.295898,3.14603,2.2224,1.03641398,1490.094892
48213,1902.667968,3.14637,2.2655,1.036352355,1490.13624
48223,1896.949951,3.14663,2.205,1.036389745,1489.870388
48234,1890.635986,3.1466,2.2862,1.036284894,1490.006601
48244,1884.887084,3.1472,2.2177,1.036333128,1489.722327
48254,1878.968017,3.14772,2.186,1.036344395,1489.542165
48264,1873.177978,3.14809,2.1957,1.036314648,1489.483285
48274,1866.665039,3.14819,2.2191,1.036266047,1489.448588
48284,1860.917968,3.14864,2.2695,1.036197876,1489.511212
48295,1855.019165,3.14857,2.2991,1.036144239,1489.501843
48305,1849.223022,3.14889,2.264,1.036157287,1489.310523
48315,1842.864013,3.14917,2.2244,1.036172037,1489.096289
48325,1836.960937,3.14931,2.3227,1.036053949,1489.291924
48335,1831.277954,3.1496,2.2555,1.036098199,1489.007797
48345,1825.515991,3.14959,2.2535,1.03607623,1488.90889
48356,1819.112915,3.14966,2.3452,1.035961841,1489.075904
48366,1813.398071,3.14973,2.3499,1.035934359,1488.998721
48376,1807.499023,3.15015,2.2759,1.035985488,1488.693376
48386,1801.765014,3.15047,2.2624,1.035977931,1488.566587
48396,1795.62207,3.15069,2.2938,1.035924278,1488.563307
48407,1789.647094,3.15082,2.3724,1.03582493,1488.699666
48417,1783.833984,3.1508,2.3265,1.035845001,1488.471112
48427,1778.094116,3.15131,2.3442,1.035809074,1488.438833
48437,1771.666992,3.15139,2.3049,1.03582124,1488.221407
48447,1765.837158,3.15155,2.3294,1.035774991,1488.20196
48457,1760.142944,3.15206,2.4207,1.035668262,1488.386121
48468,1754.377929,3.15212,2.3918,1.035672844,1488.209588
48478,1747.965087,3.15234,2.4285,1.035613061,1488.217439
48488,1742.162841,3.15293,2.4003,1.03562189,1488.050966
48498,1736.305908,3.15348,2.3973,1.03560583,1487.956811
48508,1730.599975,3.15377,2.4749,1.035510249,1488.09691
48518,1724.262939,3.1544,2.4416,1.035522121,1487.907606
48529,1718.630859,3.15511,2.4823,1.035466427,1487.947575
48539,1712.875,3.15561,2.4871,1.035442774,1487.877076
48549,1707.059936,3.15599,2.5542,1.035357843,1487.985948
48559,1700.769165,3.15717,2.384,1.035507071,1487.405896
48569,1694.964111,3.15797,2.4527,1.035424397,1487.526428
48579,1689.225952,3.15876,2.5765,1.035289058,1487.808801
48590,1683.659912,3.15949,2.5224,1.035325011,1487.572925
48600,1677.355102,3.16027,2.4591,1.035367396,1487.299144
48610,1671.583007,3.16097,2.4962,1.035314428,1487.326051
48620,1665.792968,3.16153,2.4665,1.03532448,1487.155255
48630,1660.033935,3.16241,2.4827,1.035293441,1487.124215
48640,1653.600952,3.16294,2.5269,1.03522926,1487.158433
48651,1647.837158,3.16354,2.5135,1.035224062,1487.036364
48661,1642.220947,3.16428,2.5073,1.035213881,1486.93996
48671,1636.375976,3.16493,2.6232,1.035084275,1487.194651
48681,1630.097045,3.16562,2.5331,1.035151628,1486.842064
48691,1624.435913,3.16616,2.6641,1.035007268,1487.141808
48701,1618.845947,3.1669,2.5609,1.035090483,1486.763032
48712,1613.092041,3.16696,2.746,1.034889357,1487.21107
48722,1606.809082,3.16762,2.7468,1.034868839,1487.123023
48732,1601.190063,3.16875,2.7539,1.034849505,1487.071502
48742,1595.547119,3.16984,2.756,1.034834481,1487.004402
48752,1589.684936,3.17061,2.7636,1.034810233,1486.944689
48763,1583.550048,3.17056,2.8189,1.034731385,1487.00632
48773,1577.997924,3.17123,2.8285,1.034705555,1486.95578
48783,1572.290039,3.17196,2.8408,1.034677064,1486.911547
48793,1566.551025,3.17318,2.8286,1.034676534,1486.803371
48803,1560.435913,3.17472,2.8357,1.034659016,1486.750387
48813,1554.895019,3.17558,2.8431,1.034637131,1486.696662
48824,1549.314086,3.17646,2.8713,1.034595357,1486.703028
48834,1543.814086,3.17736,2.895,1.034558421,1486.697907
48844,1537.614013,3.17868,2.7646,1.034670317,1486.240838
48854,1531.910888,3.17934,2.9395,1.034485293,1486.667526
48864,1526.315917,3.17982,2.958,1.034448966,1486.639053
48874,1520.651001,3.18057,2.9645,1.034426369,1486.578925
48885,1514.35498,3.18222,2.8652,1.034510972,1486.216189
48895,1508.647094,3.18319,2.8126,1.034547051,1485.987604
48905,1503.113037,3.18394,2.974,1.034376472,1486.378607
48915,1497.544067,3.18487,2.9672,1.034368691,1486.284357
48925,1491.290039,3.18609,2.8406,1.034475774,1485.836767
48935,1485.635009,3.18683,2.8803,1.034421212,1485.872905
48946,1480.11206,3.18764,2.912,1.034375571,1485.889059
48956,1474.427001,3.18826,2.8777,1.034390831,1485.708531
48966,1468.952026,3.18906,3.0561,1.034204766,1486.149675
48976,1462.845947,3.18941,3.0653,1.034173959,1486.083959
48986,1457.213012,3.18969,3.0766,1.034142446,1486.030795
48996,1451.530029,3.19081,3.0282,1.034175727,1485.817518
49007,1446.177978,3.19166,2.9656,1.034221562,1485.564287
49017,1440.009033,3.19253,3.1118,1.034064283,1485.901713
49027,1434.385986,3.19327,3.0877,1.034070965,1485.753711
49037,1428.9729,3.19388,3.1171,1.034026178,1485.761542
49047,1423.286987,3.19475,3.1524,1.033977097,1485.786098
49058,1417.182006,3.19561,3.1039,1.034006207,1485.561915
49068,1411.595947,3.19628,3.1948,1.033902565,1485.745301
49078,1406.147949,3.19699,3.176,1.033904576,1485.615014
49088,1400.661987,3.19808,3.0454,1.034017047,1485.167703
49098,1394.524047,3.19887,3.1555,1.033893644,1485.399427
49108,1389.09497,3.19957,3.2818,1.033757268,1485.6875
49119,1383.495849,3.20018,3.2969,1.03372539,1485.650927
49129,1377.817993,3.20134,3.3029,1.033707008,1485.595494
49139,1371.684082,3.20303,3.2212,1.033775319,1485.288632
49149,1366.070068,3.20425,3.2979,1.033690342,1485.438682
49159,1360.544067,3.20514,3.1204,1.033845463,1484.853509
49169,1354.822998,3.2062,3.1292,1.033823304,1484.804061
49180,1348.644043,3.20711,3.3905,1.033556718,1485.470861
49190,1343.13208,3.20783,3.3753,1.033555037,1485.350252
49200,1337.692993,3.20868,3.4167,1.033501056,1485.395446
49210,1331.954956,3.20964,3.4189,1.033484131,1485.324958
49220,1325.770874,3.21158,3.2579,1.033630215,1484.794131
49230,1320.077026,3.21226,3.2798,1.033592035,1484.776656
49241,1314.447021,3.21333,3.2567,1.033600845,1484.637152
49251,1308.797973,3.21443,3.4245,1.033427527,1485.04545
49261,1302.781982,3.21536,3.3303,1.033501128,1484.693696
49271,1297.28894,3.2165,3.4882,1.033338513,1485.076302
49281,1291.715087,3.21714,3.5203,1.033290843,1485.089115
49291,1286.187988,3.21769,3.5294,1.033264381,1485.03538
49302,1280.073974,3.21872,3.5316,1.03324652,1484.959966
49312,1274.466064,3.22,3.5035,1.033261911,1484.809817
49322,1269.074951,3.22103,3.3859,1.033361321,1484.403148
49332,1263.47705,3.22206,3.5016,1.033237352,1484.660859
49342,1257.391967,3.22263,3.5015,1.033217504,1484.572238
49352,1251.877075,3.2231,3.5652,1.033138378,1484.67359
49363,1246.33496,3.224,3.5562,1.03313232,1484.573313
49373,1240.774047,3.22526,3.4055,1.033264781,1484.073382
49383,1234.916992,3.22598,3.4885,1.033167907,1484.228309
49393,1229.199951,3.22641,3.4697,1.033166131,1484.090024
49403,1223.652954,3.22715,3.5234,1.033098779,1484.16638
49414,1218.177978,3.22766,3.4837,1.033118689,1483.973555
49424,1212.063964,3.22853,3.4692,1.0331153,1483.848134
49434,1206.3479,3.22945,3.5274,1.033044595,1483.937364
49444,1200.78601,3.23027,3.6676,1.032895685,1484.261252
49454,1195.187988,3.23147,3.7742,1.032782514,1484.494282
49464,1189.133056,3.23265,3.711,1.032828222,1484.235756
49475,1183.571044,3.23429,3.7769,1.03275787,1484.359982
49485,1178.034912,3.23498,3.8458,1.032676049,1484.478373
49495,1172.541015,3.23623,3.9086,1.032605467,1484.588538
49505,1166.447021,3.23761,3.916,1.032585914,1484.533466
49515,1160.807006,3.23938,3.8751,1.032617508,1484.354338
49525,1155.224975,3.24144,3.8582,1.032629402,1484.248882
49536,1149.581054,3.24267,3.8859,1.032591112,1484.256406
49546,1143.425048,3.24381,3.9862,1.032481256,1484.46038
49556,1137.902099,3.24479,4.0055,1.032449126,1484.442
49566,1132.3479,3.24674,4.0226,1.032427902,1484.431662
49576,1126.712036,3.24804,4.0306,1.032408915,1484.384281
49586,1120.640991,3.24925,4.0501,1.03237643,1484.36116
49597,1115,3.251,4.0503,1.032368931,1484.298449
49607,1109.402099,3.25214,4.1038,1.032305685,1484.377995
49617,1103.774047,3.25434,4.0945,1.032311328,1484.295424
49627,1097.62207,3.25563,4.1529,1.032242545,1484.382093
49637,1092.162963,3.25678,4.1775,1.032207239,1484.38204
49647,1086.333007,3.25872,4.135,1.032240921,1484.198488
49658,1080.879028,3.26012,4.171,1.032197154,1484.23449
49668,1074.651001,3.26236,4.1614,1.032200931,1484.142144
49678,1069.058959,3.26425,4.1104,1.032243313,1483.937873
49688,1063.520019,3.26658,4.1546,1.032199936,1484.009708
49698,1057.932983,3.2679,3.9999,1.032335669,1483.504678
49708,1051.718017,3.2692,4.024,1.032298937,1483.49351
49719,1046.170043,3.27062,4.06,1.032254776,1483.528278
49729,1040.622924,3.27202,4.1912,1.032120176,1483.830661
49739,1035.183959,3.27305,4.2678,1.032034595,1483.975164
49749,1029.238037,3.27404,4.4316,1.031864634,1484.355893
49759,1023.718933,3.27565,4.3916,1.031894006,1484.179805
49770,1018.231079,3.27756,4.147201,1.032119843,1483.434543
49780,1012.624023,3.27904,4.256299,1.032006686,1483.674266
49790,1006.653991,3.28142,4.3574,1.03190811,1483.898992
49800,1001.043945,3.28265,4.2719,1.031976943,1483.588382
49810,995.432983,3.28395,4.3907,1.031853167,1483.85187
49820,989.775024,3.28476,4.2274,1.031991703,1483.316179
49831,984.363952,3.28661,4.5697,1.031662852,1484.217008
49841,978.162963,3.28827,4.5527,1.031668147,1484.095543
49851,972.770996,3.289989,4.588,1.03162819,1484.134175
49861,967.361022,3.29121,4.4521,1.031744856,1483.68627
49871,961.842956,3.29306,4.6212,1.031579469,1484.098912
49881,955.812988,3.29485,4.717299,1.031480457,1484.297991
49892,950.654968,3.29614,4.7735,1.031418048,1484.391891
49902,944.982055,3.29768,4.7872,1.031395557,1484.362655
49912,939.302917,3.30054,4.7534,1.031429504,1484.220517
49922,933.241027,3.30295,4.7309,1.03144726,1484.097198
49932,927.743957,3.30506,4.7791,1.031398265,1484.175316
49942,922.20996,3.30651,4.915299,1.031260785,1484.487665
49953,916.522949,3.30885,4.8137,1.031353429,1484.149292
49963,910.415039,3.31163,4.7784,1.031386381,1483.995276
49973,904.708007,3.31309,4.9725,1.031193803,1484.465172
49983,899.211059,3.31486,4.7276,1.031416937,1483.723995
49993,893.39392,3.31671,4.6354,1.031496723,1483.403059
50003,887.154968,3.31883,4.8955,1.031244711,1484.057104
50014,881.591003,3.32069,5.0716,1.031073363,1484.48396
50024,876.086059,3.32228,5.096,1.031041941,1484.487279
50034,870.420043,3.32423,5.0658,1.031064115,1484.342228
50044,864.127075,3.32712,4.9392,1.031182741,1483.934527
50054,858.452941,3.32866,4.8022,1.031302269,1483.488153
50065,852.973999,3.33082,5.1856,1.030938696,1484.492487
50075,847.167968,3.33226,5.2527,1.030864808,1484.606355
50085,841.132019,3.33426,5.2603,1.030850484,1484.560505
50095,835.388977,3.33679,5.1731,1.030930731,1484.265777
50105,829.651001,3.33939,4.937,1.031152314,1483.561902
50115,823.937011,3.3414,5.2237,1.030877048,1484.29057
50126,817.92395,3.34361,5.1021,1.03098598,1483.892657
50136,812.236022,3.34531,5.3488,1.030746388,1484.505688
50146,806.61499,3.34702,5.3451,1.030741712,1484.431044
50156,800.958984,3.34924,5.5016,1.0305921,1484.80302
50166,794.87799,3.35111,5.5617,1.030527537,1484.898185
50176,789.236999,3.3537,5.4855,1.030597943,1484.637054
50187,783.598999,3.35659,5.227,1.030842337,1483.880818
50197,777.856018,3.35864,5.6205,1.030468821,1484.897171
50207,771.504028,3.3609,5.6212,1.03046175,1484.830663
50217,765.801025,3.36276,5.6404,1.030436632,1484.819279
50227,760.113952,3.365,5.6721,1.030403321,1484.847716
50237,754.479003,3.3673,5.6839,1.030389248,1484.82344
50248,748.317993,3.36977,5.6238,1.030441447,1484.597089
50258,742.697937,3.37262,5.6198,1.030447077,1484.537976
50268,737,3.37507,5.5705,1.030491203,1484.348431
50278,731.328002,3.377511,5.4064,1.030643423,1483.846467
50288,725.222045,3.3799,5.4297,1.030617431,1483.84776
50298,719.502075,3.38179,5.5129,1.030532224,1484.010909
50309,714.042968,3.38336,5.621501,1.030421571,1484.242359
50319,708.443969,3.38548,5.8109,1.030240102,1484.698551
50329,702.467956,3.38709,5.9252,1.030123096,1484.936819
50339,696.830993,3.38926,5.9129,1.030130149,1484.844852
50349,691.202026,3.39157,5.9217,1.030118866,1484.812237
50359,685.578002,3.39484,5.856,1.03018549,1484.591639
50370,679.437011,3.39632,5.66,1.03035656,1483.984389
50380,673.880004,3.39898,5.9228,1.030110984,1484.645814
50390,668.272949,3.40116,6.145299,1.029900018,1485.189049
50400,662.752075,3.40286,6.1139,1.029921004,1485.040626
50410,656.86798,3.40508,6.2485,1.029791266,1485.341656
50421,651.146972,3.40729,6.294,1.029744659,1485.404505
50431,645.645019,3.41065,6.264,1.029778773,1485.283603
50441,639.971008,3.41387,6.2178,1.02982607,1485.11453
50451,633.638,3.41633,6.1581,1.029876684,1484.888093
50461,628.118041,3.41836,6.364201,1.029680237,1485.383078
50471,622.35498,3.42018,6.4011,1.029637939,1485.416142
50482,616.868042,3.42248,6.408299,1.029628417,1485.380546
50492,610.683959,3.4265,6.1102,1.029914978,1484.539113
50502,605.136047,3.42853,6.1268,1.029894178,1484.524407
50512,599.619018,3.43107,6.469,1.029575041,1485.389548
50522,594.161987,3.43274,6.567101,1.029476112,1485.588628
50532,588.154968,3.43639,6.3988,1.029638644,1485.094272
50543,582.406005,3.43871,6.4263,1.029609342,1485.109058
50553,576.773986,3.44034,6.1703,1.029839034,1484.358315
50563,571.186035,3.44356,6.5662,1.029474941,1485.372221
50573,565.169006,3.44559,6.7788,1.029271084,1485.871396
50583,559.70697,3.44897,6.6832,1.029365662,1485.576994
50593,554.145996,3.4514,6.7468,1.029304708,1485.691615
50604,548.588989,3.45359,6.4276,1.029596868,1484.784574
50614,542.531005,3.457,6.9207,1.029144225,1486.046434
50624,537.198974,3.45929,6.9808,1.029086386,1486.15262
50634,531.839965,3.46181,6.9661,1.029099149,1486.063162
50644,526.420043,3.46535,6.925,1.029144776,1485.916925
50654,520.880004,3.46741,7.0794,1.028997266,1486.265804
50665,515.02301,3.47049,7.1256,1.028956743,1486.337009
50675,509.55899,3.47382,7.088,1.028996946,1486.196465
50685,504.154968,3.47752,7.0629,1.029029171,1486.095081
50695,498.653015,3.48122,6.9228,1.029167452,1485.688946
50705,492.841003,3.48433,6.8737,1.029215566,1485.510112
50715,487.403991,3.48689,6.9321,1.029160714,1485.613093
